date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:21	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:21%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/60f1a5288230090015420d3e/downvote/60f27ae579df120015c06ec5	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/60f1a5288230090015420d3e/downvote/60f27ae579df120015c06ec5	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/60f1a5288230090015420d3e)
22:16:21	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:22%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/60f3d93b059c840015c40e6f/upvote/60f40ed5fa2efe0015cb5679	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/60f3d93b059c840015c40e6f/upvote/60f40ed5fa2efe0015cb5679	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/60f3d93b059c840015c40e6f)
22:16:22	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:22%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/60f3d93b059c840015c40e6f/downvote/60f40ed5fa2efe0015cb5679	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/60f3d93b059c840015c40e6f/downvote/60f40ed5fa2efe0015cb5679	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/60f3d93b059c840015c40e6f)
22:16:22	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:23%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/upvote/61018591e968f400159650d7	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/upvote/61018591e968f400159650d7	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6)
22:16:23	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:23%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/downvote/61018591e968f400159650d7	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/downvote/61018591e968f400159650d7	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6)
22:16:23	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:24%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/upvote/61018c70e968f40015965142	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/upvote/61018c70e968f40015965142	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6)
22:16:24	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:24%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/downvote/61018c70e968f40015965142	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6/downvote/61018c70e968f40015965142	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6)
22:16:46	6320/6320	U-----	200	untouched ('')	image/jpeg	etag:%22e3c97c53485f3e7208da00ed1a92648f%22	https://res.cloudinary.com/dauxdhnsr/image/upload/v1627425466/College-Quora/ro7xqwsm6gpzkeeficmr.jpg	C:/My%20Web%20Sites/Ask%20Here/res.cloudinary.com/dauxdhnsr/image/upload/v1627425466/College-Quora/ro7xqwsm6gpzkeeficmr.jpg	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/60f1531009172300152b4b11)
22:16:47	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:48%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5/upvote/6103e95da665e0001522a051	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5/upvote/6103e95da665e0001522a051	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5)
22:16:48	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:46:48%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5/downvote/6103e95da665e0001522a051	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5/downvote/6103e95da665e0001522a051	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5)
22:17:25	9537/9537	U-----	200	untouched ('')	image/jpeg	etag:%228971398bbd1924827e48f3e73c961cad%22	https://res.cloudinary.com/dauxdhnsr/image/upload/v1627489537/College-Quora/mxlhbdsplzasvodem51k.jpg	C:/My%20Web%20Sites/Ask%20Here/res.cloudinary.com/dauxdhnsr/image/upload/v1627489537/College-Quora/mxlhbdsplzasvodem51k.jpg	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/60f1531009172300152b4b11)
22:17:26	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:47:26%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/upvote/6103f7a1a665e0001522a0d0	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/upvote/6103f7a1a665e0001522a0d0	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be)
22:17:26	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:47:27%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/downvote/6103f7a1a665e0001522a0d0	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/downvote/6103f7a1a665e0001522a0d0	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be)
22:17:27	5311/5311	U-----	200	untouched ('OK')	text/html	etag:W/%2214bf-xdGof+p56X/1tYoCdsyCe4moj7k%22	http://safe-woodland-91444.herokuapp.com/profile/6103f791a665e0001522a0c6	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/profile/6103f791a665e0001522a0c6.html	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be)
22:17:28	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:47:28%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/upvote/6104340e8d2b7b0015ff1ba8	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/upvote/6104340e8d2b7b0015ff1ba8	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be)
22:17:28	19109/19109	U-----	200	untouched ('')	image/png	etag:180abdb2c438b9d5d9a2717150da6dee	https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/512px-Google_%22G%22_Logo.svg.png	C:/My%20Web%20Sites/Ask%20Here/upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google__G__Logo.svg/512px-Google__G__Logo.svg.png	(from http://safe-woodland-91444.herokuapp.com/login)
22:17:28	56/56	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Jul%202022%2016:47:29%20GMT	http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/downvote/6104340e8d2b7b0015ff1ba8	C:/My%20Web%20Sites/Ask%20Here/safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be/downvote/6104340e8d2b7b0015ff1ba8	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103f650a665e0001522a0be)
22:17:28	72571/72571	U-----	200	untouched ('')	image/jpeg	etag:%22c678c0c8809bc199ebfa5202d72dc7c4%22	https://res.cloudinary.com/dauxdhnsr/image/upload/v1627491440/College-Quora/qlyackofrktykjsyqbn4.jpg	C:/My%20Web%20Sites/Ask%20Here/res.cloudinary.com/dauxdhnsr/image/upload/v1627491440/College-Quora/qlyackofrktykjsyqbn4.jpg	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6101849fe968f400159650a6)
22:17:28	651133/651133	U-----	200	untouched ('')	image/jpeg	etag:%221f583cc80d36b2b9201d14775b5b34fc%22	https://res.cloudinary.com/dauxdhnsr/image/upload/v1627646301/College-Quora/i6sxloia6jthcaljgabq.jpg	C:/My%20Web%20Sites/Ask%20Here/res.cloudinary.com/dauxdhnsr/image/upload/v1627646301/College-Quora/i6sxloia6jthcaljgabq.jpg	(from http://safe-woodland-91444.herokuapp.com/collegeQuora/6103e1a1a665e00015229fb5)
22:17:29	4220/4220	---M--	404	error ('Not%20Found')	text/html	etag:W/%22107c-fOOJqrCMdD2eSAiH9FLDAmgodeI%22	https://safe-woodland-91444.herokuapp.com/robots.txt		(from http://safe-woodland-91444.herokuapp.com/login)
22:17:30	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.0/font/bootstrap-icons.css)
